run_id,split,route,direction,reversal,temperature_c,load_fraction
calibration-r2-n-rev-019,calibration,2,-1,1,61.866526550542545,0.36401763333874937
calibration-r2-n-rev-020,calibration,2,-1,1,36.172239667560085,0.4605389808670468
calibration-r2-n-rev-021,calibration,2,-1,1,46.83570788179952,0.11167757643577247
calibration-r2-n-rev-022,calibration,2,-1,1,34.972014454466716,0.040738415627552205
calibration-r2-n-rev-023,calibration,2,-1,1,67.68576616385012,0.2977320127793087
calibration-r2-p-same-000,calibration,2,1,0,20.0,0.0
calibration-r2-p-same-001,calibration,2,1,0,20.0,1.0
calibration-r2-p-same-002,calibration,2,1,0,70.0,0.0
calibration-r2-p-same-003,calibration,2,1,0,70.0,1.0
calibration-r2-p-same-004,calibration,2,1,0,21.70655311155376,0.09727231582115747
calibration-r2-p-same-005,calibration,2,1,0,29.76881263534208,0.8332869600127379
calibration-r2-p-same-006,calibration,2,1,0,43.104849643541975,0.9233940180314835
calibration-r2-p-same-007,calibration,2,1,0,30.34516634370567,0.2703176905201816
calibration-r2-p-same-008,calibration,2,1,0,31.26125097263561,0.2545131647130462
calibration-r2-p-same-009,calibration,2,1,0,25.710671933681226,0.6953006319542934
calibration-r2-p-same-010,calibration,2,1,0,31.954643670847545,0.6429570176807814
calibration-r2-p-same-011,calibration,2,1,0,41.680129991721614,0.3487207818349396
calibration-r2-p-same-012,calibration,2,1,0,60.19632139237349,0.254397340913302
calibration-r2-p-same-013,calibration,2,1,0,33.890265649885905,0.9498579083161741
calibration-r2-p-same-014,calibration,2,1,0,56.89669296303594,0.8581082677628677
calibration-r2-p-same-015,calibration,2,1,0,22.63558909322842,0.5294365075925742
calibration-r2-p-same-016,calibration,2,1,0,50.3991684998696,0.8928164137182892
calibration-r2-p-same-017,calibration,2,1,0,61.34074316546321,0.6328923915918361
calibration-r2-p-same-018,calibration,2,1,0,66.72296543005686,0.23914232497445198
calibration-r2-p-same-019,calibration,2,1,0,49.63420696116327,0.9764642578582248
calibration-r2-p-same-020,calibration,2,1,0,52.48459915534935,0.7241057232877854
calibration-r2-p-same-021,calibration,2,1,0,66.91681466969678,0.010202590092174835
calibration-r2-p-same-022,calibration,2,1,0,35.03007083846609,0.493643515162592
calibration-r2-p-same-023,calibration,2,1,0,24.854397061880945,0.4395886770977966
calibration-r2-p-rev-000,calibration,2,1,1,20.0,0.0
calibration-r2-p-rev-001,calibration,2,1,1,20.0,1.0
calibration-r2-p-rev-002,calibration,2,1,1,70.0,0.0
calibration-r2-p-rev-003,calibration,2,1,1,70.0,1.0
calibration-r2-p-rev-004,calibration,2,1,1,54.03015009560754,0.6514163244267793
calibration-r2-p-rev-005,calibration,2,1,1,42.85759684000868,0.6110989909357918
calibration-r2-p-rev-006,calibration,2,1,1,59.25143901844188,0.5662050914997482
calibration-r2-p-rev-007,calibration,2,1,1,48.57937469806009,0.6440173915282932
calibration-r2-p-rev-008,calibration,2,1,1,48.28302406584494,0.5599313017988666
calibration-r2-p-rev-009,calibration,2,1,1,61.77315365801943,0.8225424668717501
calibration-r2-p-rev-010,calibration,2,1,1,69.22307122587668,0.38588303573137495
calibration-r2-p-rev-011,calibration,2,1,1,46.27238943681713,0.2240782320051966
calibration-r2-p-rev-012,calibration,2,1,1,29.88760434484053,0.7829654424526383
calibration-r2-p-rev-013,calibration,2,1,1,54.325315171685794,0.7310837506508532
calibration-r2-p-rev-014,calibration,2,1,1,31.759027931384672,0.8372685066267321
calibration-r2-p-rev-015,calibration,2,1,1,63.535872106451045,0.3509405611914266
calibration-r2-p-rev-016,calibration,2,1,1,52.09479141682557,0.7697649280290149
calibration-r2-p-rev-017,calibration,2,1,1,23.76689862806929,0.04554749392342017
calibration-r2-p-rev-018,calibration,2,1,1,66.43710760696104,0.9757693548884229
calibration-r2-p-rev-019,calibration,2,1,1,31.147657894092724,0.1324678223242619
calibration-r2-p-rev-020,calibration,2,1,1,55.06189831278903,0.8688994633037558
calibration-r2-p-rev-021,calibration,2,1,1,48.74197714381911,0.6218673200837757
calibration-r2-p-rev-022,calibration,2,1,1,53.4054117527089,0.9048955922686008
calibration-r2-p-rev-023,calibration,2,1,1,20.427421957979735,0.36500572559223543
calibration-r3-n-same-000,calibration,3,-1,0,20.0,0.0
calibration-r3-n-same-001,calibration,3,-1,0,20.0,1.0
calibration-r3-n-same-002,calibration,3,-1,0,70.0,0.0
calibration-r3-n-same-003,calibration,3,-1,0,70.0,1.0
calibration-r3-n-same-004,calibration,3,-1,0,63.411369774472,0.719606795224273
calibration-r3-n-same-005,calibration,3,-1,0,62.37945247719857,0.2698199620651882
calibration-r3-n-same-006,calibration,3,-1,0,55.16352486774543,0.7111558375166405
calibration-r3-n-same-007,calibration,3,-1,0,50.016156758371636,0.5034490786320982
calibration-r3-n-same-008,calibration,3,-1,0,47.25937910214073,0.623464638074763
calibration-r3-n-same-009,calibration,3,-1,0,54.787457955761525,0.6825967201508644
calibration-r3-n-same-010,calibration,3,-1,0,23.933134835327547,0.036403826969649944
calibration-r3-n-same-011,calibration,3,-1,0,33.162037246763475,0.652423712883918
calibration-r3-n-same-012,calibration,3,-1,0,28.451031190269276,0.7043542418070727
calibration-r3-n-same-013,calibration,3,-1,0,26.13819610474899,0.5603241274910473
calibration-r3-n-same-014,calibration,3,-1,0,32.796020396284156,0.7628373123291103
calibration-r3-n-same-015,calibration,3,-1,0,20.2648403328533,0.3883260174856459
calibration-r3-n-same-016,calibration,3,-1,0,40.94113309278731,0.8225588606043162
calibration-r3-n-same-017,calibration,3,-1,0,46.65207757742215,0.4955521953599189
calibration-r3-n-same-018,calibration,3,-1,0,43.67260152925844,0.01110886652733789
calibration-r3-n-same-019,calibration,3,-1,0,67.9158049678924,0.36260771747956755
calibration-r3-n-same-020,calibration,3,-1,0,38.31335436849682,0.6946719398068184
calibration-r3-n-same-021,calibration,3,-1,0,31.19501341809963,0.0671038243435963
calibration-r3-n-same-022,calibration,3,-1,0,37.559728318935626,0.710611990452187
calibration-r3-n-same-023,calibration,3,-1,0,20.158822687803845,0.2899723703901185
calibration-r3-n-rev-000,calibration,3,-1,1,20.0,0.0
calibration-r3-n-rev-001,calibration,3,-1,1,20.0,1.0
calibration-r3-n-rev-002,calibration,3,-1,1,70.0,0.0
calibration-r3-n-rev-003,calibration,3,-1,1,70.0,1.0
calibration-r3-n-rev-004,calibration,3,-1,1,64.62029578547669,0.9685324694025428
calibration-r3-n-rev-005,calibration,3,-1,1,30.818050003761826,0.08791471664631523
calibration-r3-n-rev-006,calibration,3,-1,1,67.60321402477297,0.7689859618824553
calibration-r3-n-rev-007,calibration,3,-1,1,67.79655028657788,0.09362558965048451
calibration-r3-n-rev-008,calibration,3,-1,1,63.14337560169979,0.6200499478260049
calibration-r3-n-rev-009,calibration,3,-1,1,42.540534919523765,0.09562650060736011
calibration-r3-n-rev-010,calibration,3,-1,1,33.86117118221358,0.8974369766504167
calibration-r3-n-rev-011,calibration,3,-1,1,66.73378579746903,0.3476161412240568
calibration-r3-n-rev-012,calibration,3,-1,1,37.815464404239435,0.45509354042314065
calibration-r3-n-rev-013,calibration,3,-1,1,32.1952518525897,0.6265767502378341
calibration-r3-n-rev-014,calibration,3,-1,1,30.378691114312733,0.8767165561508112
calibration-r3-n-rev-015,calibration,3,-1,1,63.82358971593144,0.850147739178496
calibration-r3-n-rev-016,calibration,3,-1,1,40.11372015469162,0.2255812451852972
calibration-r3-n-rev-017,calibration,3,-1,1,40.20971761574663,0.8997920628170839
calibration-r3-n-rev-018,calibration,3,-1,1,63.41659790561684,0.5174477820001802
calibration-r3-n-rev-019,calibration,3,-1,1,68.79822199088098,0.20300473745341086
calibration-r3-n-rev-020,calibration,3,-1,1,58.636604208101296,0.13177391375617242
calibration-r3-n-rev-021,calibration,3,-1,1,32.41606547668233,0.5985370777824249
calibration-r3-n-rev-022,calibration,3,-1,1,58.08941136599068,0.2467752232851793
calibration-r3-n-rev-023,calibration,3,-1,1,58.599770641292785,0.6226502021253917
calibration-r3-p-same-000,calibration,3,1,0,20.0,0.0
calibration-r3-p-same-001,calibration,3,1,0,20.0,1.0
calibration-r3-p-same-002,calibration,3,1,0,70.0,0.0
calibration-r3-p-same-003,calibration,3,1,0,70.0,1.0
calibration-r3-p-same-004,calibration,3,1,0,61.438209244868354,0.4051161467155694
calibration-r3-p-same-005,calibration,3,1,0,43.891541071115746,0.2248423252387186
calibration-r3-p-same-006,calibration,3,1,0,42.26227762628599,0.23624102764249155
calibration-r3-p-same-007,calibration,3,1,0,61.69530848477915,0.9734968133419961
calibration-r3-p-same-008,calibration,3,1,0,56.15443228312114,0.05123197738874241
calibration-r3-p-same-009,calibration,3,1,0,57.88996843435769,0.8161417421741777
calibration-r3-p-same-010,calibration,3,1,0,31.25135273612686,0.4641504760772279
calibration-r3-p-same-011,calibration,3,1,0,47.50802080562362,0.496388449157116
calibration-r3-p-same-012,calibration,3,1,0,51.51403140086103,0.14150268278728573
calibration-r3-p-same-013,calibration,3,1,0,61.52060775988502,0.18222169576709824
calibration-r3-p-same-014,calibration,3,1,0,45.37323980699512,0.04446439764834109
calibration-r3-p-same-015,calibration,3,1,0,62.902634443497824,0.1998113286993941
calibration-r3-p-same-016,calibration,3,1,0,52.138056081090966,0.7371249307598964
calibration-r3-p-same-017,calibration,3,1,0,63.64384355366727,0.9698581992583962
calibration-r3-p-same-018,calibration,3,1,0,63.607629635648934,0.7100185257318136
calibration-r3-p-same-019,calibration,3,1,0,30.420150822306617,0.45108751684515347
calibration-r3-p-same-020,calibration,3,1,0,53.913861439307375,0.17175132049742603
calibration-r3-p-same-021,calibration,3,1,0,45.84747788149363,0.1082510099096915
calibration-r3-p-same-022,calibration,3,1,0,64.77226081507301,0.8420661759279251
calibration-r3-p-same-023,calibration,3,1,0,54.11201317126271,0.7550743733185951
calibration-r3-p-rev-000,calibration,3,1,1,20.0,0.0
calibration-r3-p-rev-001,calibration,3,1,1,20.0,1.0
calibration-r3-p-rev-002,calibration,3,1,1,70.0,0.0
calibration-r3-p-rev-003,calibration,3,1,1,70.0,1.0
calibration-r3-p-rev-004,calibration,3,1,1,54.70039429262659,0.20467792652238492
calibration-r3-p-rev-005,calibration,3,1,1,34.95832934741387,0.4933266639124845
calibration-r3-p-rev-006,calibration,3,1,1,50.47483836135463,0.7193671082568351
calibration-r3-p-rev-007,calibration,3,1,1,41.705310862729675,0.831967139574585
calibration-r3-p-rev-008,calibration,3,1,1,60.095236958681944,0.5568361342578065
calibration-r3-p-rev-009,calibration,3,1,1,67.74977961802662,0.8185926910156612
calibration-r3-p-rev-010,calibration,3,1,1,21.564553965791898,0.45656965719651854
calibration-r3-p-rev-011,calibration,3,1,1,61.53655850019622,0.7847123416913007
calibration-r3-p-rev-012,calibration,3,1,1,68.5187345735063,0.1069354998869414
calibration-r3-p-rev-013,calibration,3,1,1,64.39504258600564,0.12630577645891805
calibration-r3-p-rev-014,calibration,3,1,1,42.715787867934964,0.16964121178139624
calibration-r3-p-rev-015,calibration,3,1,1,44.811629227251515,0.8463028756683197
calibration-r3-p-rev-016,calibration,3,1,1,55.350908383971046,0.43428563263237985
calibration-r3-p-rev-017,calibration,3,1,1,57.54722675380599,0.9973374661770107
calibration-r3-p-rev-018,calibration,3,1,1,31.751413563189452,0.8994219900740339
calibration-r3-p-rev-019,calibration,3,1,1,38.13051562857187,0.029640459983560796
calibration-r3-p-rev-020,calibration,3,1,1,60.26879439961485,0.24434098804559679
calibration-r3-p-rev-021,calibration,3,1,1,62.475369582814544,0.30096131187147246
calibration-r3-p-rev-022,calibration,3,1,1,38.35049797152858,0.5198499913049941
calibration-r3-p-rev-023,calibration,3,1,1,29.048338988358196,0.12414076700755661
holdout-r1-n-same-000,holdout,1,-1,0,20.0,0.0
holdout-r1-n-same-001,holdout,1,-1,0,20.0,1.0
holdout-r1-n-same-002,holdout,1,-1,0,70.0,0.0
holdout-r1-n-same-003,holdout,1,-1,0,70.0,1.0
holdout-r1-n-same-004,holdout,1,-1,0,32.99770527131833,0.7232129825454418
holdout-r1-n-same-005,holdout,1,-1,0,44.78411683453501,0.2598697952629312
holdout-r1-n-same-006,holdout,1,-1,0,57.74485454341875,0.7197814692931361
holdout-r1-n-same-007,holdout,1,-1,0,43.945686112922346,0.41863322027083694
holdout-r1-n-same-008,holdout,1,-1,0,57.716212241055786,0.9120696069122533
holdout-r1-n-same-009,holdout,1,-1,0,55.16488947749133,0.95645114301491
holdout-r1-n-same-010,holdout,1,-1,0,36.455764927594686,0.271492361420251
holdout-r1-n-same-011,holdout,1,-1,0,60.217235429857,0.3781476402387849
holdout-r1-n-same-012,holdout,1,-1,0,43.497067430106284,0.15441436481990312
holdout-r1-n-same-013,holdout,1,-1,0,38.48873221772437,0.17312659228392546
holdout-r1-n-same-014,holdout,1,-1,0,31.22091097997314,0.7292552105932041
holdout-r1-n-same-015,holdout,1,-1,0,47.39310167728877,0.3027713043320981
holdout-r1-n-same-016,holdout,1,-1,0,63.207111672003876,0.7108657669802513
holdout-r1-n-same-017,holdout,1,-1,0,63.739292257588865,0.4450427854134359
holdout-r1-n-same-018,holdout,1,-1,0,64.37113947958886,0.6511562413101112
holdout-r1-n-same-019,holdout,1,-1,0,55.70892902722171,0.07752347754005506
holdout-r1-n-same-020,holdout,1,-1,0,21.195292603255055,0.3760459690711426
holdout-r1-n-same-021,holdout,1,-1,0,40.84890363868855,0.7063224412805457
holdout-r1-n-same-022,holdout,1,-1,0,51.09546849973653,0.9966790091972529
holdout-r1-n-same-023,holdout,1,-1,0,56.13159432084271,0.6495392158136349
holdout-r1-n-rev-000,holdout,1,-1,1,20.0,0.0
holdout-r1-n-rev-001,holdout,1,-1,1,20.0,1.0
holdout-r1-n-rev-002,holdout,1,-1,1,70.0,0.0
holdout-r1-n-rev-003,holdout,1,-1,1,70.0,1.0
holdout-r1-n-rev-004,holdout,1,-1,1,39.5124546421079,0.5340758945558708
holdout-r1-n-rev-005,holdout,1,-1,1,38.60240924509601,0.6321423975282281
holdout-r1-n-rev-006,holdout,1,-1,1,26.15913610239577,0.41330834500671765
holdout-r1-n-rev-007,holdout,1,-1,1,27.043113655840187,0.21600806887746593
holdout-r1-n-rev-008,holdout,1,-1,1,37.92967629283717,0.14896256147211173
holdout-r1-n-rev-009,holdout,1,-1,1,34.05673149304803,0.9418679434499482
holdout-r1-n-rev-010,holdout,1,-1,1,40.045957296008964,0.11482625851784634
holdout-r1-n-rev-011,holdout,1,-1,1,21.360275475792307,0.08574998557810676
holdout-r1-n-rev-012,holdout,1,-1,1,58.58541477813189,0.8402322603180802
holdout-r1-n-rev-013,holdout,1,-1,1,68.19213034062884,0.48850367435169273
holdout-r1-n-rev-014,holdout,1,-1,1,59.651926749617324,0.5206877321838859
holdout-r1-n-rev-015,holdout,1,-1,1,31.72201830057334,0.8716510097636472
holdout-r1-n-rev-016,holdout,1,-1,1,54.28332145962419,0.6516671689775073
holdout-r1-n-rev-017,holdout,1,-1,1,40.728315492620375,0.40290880103442817
holdout-r1-n-rev-018,holdout,1,-1,1,64.51336673727154,0.3814519881476769
holdout-r1-n-rev-019,holdout,1,-1,1,66.16845163759041,0.7087051795540096
holdout-r1-n-rev-020,holdout,1,-1,1,32.915621796919936,0.2788045234722012
holdout-r1-n-rev-021,holdout,1,-1,1,52.486931406914415,0.34044326743263476
holdout-r1-n-rev-022,holdout,1,-1,1,50.51211307899924,0.04953430598866293
holdout-r1-n-rev-023,holdout,1,-1,1,32.67519378568612,0.5341681984956045
holdout-r1-p-same-000,holdout,1,1,0,20.0,0.0
holdout-r1-p-same-001,holdout,1,1,0,20.0,1.0
holdout-r1-p-same-002,holdout,1,1,0,70.0,0.0
holdout-r1-p-same-003,holdout,1,1,0,70.0,1.0
holdout-r1-p-same-004,holdout,1,1,0,64.76930379861193,0.9113989605372431
holdout-r1-p-same-005,holdout,1,1,0,51.33856103840174,0.5090597709890508
holdout-r1-p-same-006,holdout,1,1,0,57.06497860996982,0.985236831477199
holdout-r1-p-same-007,holdout,1,1,0,47.62905249349642,0.8254353861299666
holdout-r1-p-same-008,holdout,1,1,0,37.97304546394221,0.9274308986447442
holdout-r1-p-same-009,holdout,1,1,0,33.676789015917336,0.578732678611943
holdout-r1-p-same-010,holdout,1,1,0,45.70640178046316,0.5562161991087738
holdout-r1-p-same-011,holdout,1,1,0,53.316436660724605,0.8892769686223526
holdout-r1-p-same-012,holdout,1,1,0,49.01167856113907,0.6925510359726967
holdout-r1-p-same-013,holdout,1,1,0,54.0942242408821,0.4770944155373408
holdout-r1-p-same-014,holdout,1,1,0,54.82419668857699,0.969263805767568
holdout-r1-p-same-015,holdout,1,1,0,51.65835334410151,0.1239178301786712
holdout-r1-p-same-016,holdout,1,1,0,44.19177166540637,0.6805527578197439
holdout-r1-p-same-017,holdout,1,1,0,55.70242714140623,0.32561502219091687
holdout-r1-p-same-018,holdout,1,1,0,55.32755939856385,0.9873691478543458
holdout-r1-p-same-019,holdout,1,1,0,24.89588200683016,0.7065260238057293
holdout-r1-p-same-020,holdout,1,1,0,22.853294377489224,0.22381592255818306
holdout-r1-p-same-021,holdout,1,1,0,63.7943975875026,0.9886209135711627
holdout-r1-p-same-022,holdout,1,1,0,43.87487384920469,0.3889866629460672
holdout-r1-p-same-023,holdout,1,1,0,51.93448701666336,0.8457666912469886
holdout-r1-p-rev-000,holdout,1,1,1,20.0,0.0
holdout-r1-p-rev-001,holdout,1,1,1,20.0,1.0
holdout-r1-p-rev-002,holdout,1,1,1,70.0,0.0
holdout-r1-p-rev-003,holdout,1,1,1,70.0,1.0
holdout-r1-p-rev-004,holdout,1,1,1,42.85496068702129,0.7356169550680702
holdout-r1-p-rev-005,holdout,1,1,1,47.91323684751621,0.7707361297194352
holdout-r1-p-rev-006,holdout,1,1,1,66.5421291193371,0.3849416159731207
holdout-r1-p-rev-007,holdout,1,1,1,54.484068693035155,0.5828981557089494
holdout-r1-p-rev-008,holdout,1,1,1,53.6116259063003,0.522829976402179
holdout-r1-p-rev-009,holdout,1,1,1,56.70430846806738,0.8313383132930569
holdout-r1-p-rev-010,holdout,1,1,1,64.58715320697314,0.021127508096259184
holdout-r1-p-rev-011,holdout,1,1,1,56.15985675962218,0.5089575557447
holdout-r1-p-rev-012,holdout,1,1,1,47.406850299188534,0.5942644952547
holdout-r1-p-rev-013,holdout,1,1,1,28.974223242212815,0.4934480761099609
holdout-r1-p-rev-014,holdout,1,1,1,69.47735627080449,0.5705241252733044
holdout-r1-p-rev-015,holdout,1,1,1,69.45296137933963,0.46110803695860747
holdout-r1-p-rev-016,holdout,1,1,1,40.09436633336642,0.6339355633717191
holdout-r1-p-rev-017,holdout,1,1,1,30.86445181985608,0.8590914368530018
holdout-r1-p-rev-018,holdout,1,1,1,39.619971505429184,0.10097418190230723
holdout-r1-p-rev-019,holdout,1,1,1,51.21084411028142,0.723125059676559
holdout-r1-p-rev-020,holdout,1,1,1,60.189205397613456,0.07850487107566961
holdout-r1-p-rev-021,holdout,1,1,1,29.843767504611467,0.8681745901854848
holdout-r1-p-rev-022,holdout,1,1,1,24.229175484618708,0.6804726027933972
holdout-r1-p-rev-023,holdout,1,1,1,37.79122411677696,0.07179759697439536
holdout-r2-n-same-000,holdout,2,-1,0,20.0,0.0
holdout-r2-n-same-001,holdout,2,-1,0,20.0,1.0
holdout-r2-n-same-002,holdout,2,-1,0,70.0,0.0
holdout-r2-n-same-003,holdout,2,-1,0,70.0,1.0
holdout-r2-n-same-004,holdout,2,-1,0,35.95876561731117,0.01312231006061726
holdout-r2-n-same-005,holdout,2,-1,0,35.973941456644255,0.02499698832402719
holdout-r2-n-same-006,holdout,2,-1,0,34.460012827410026,0.3862141922624901
holdout-r2-n-same-007,holdout,2,-1,0,30.297518910476498,0.1890560246604135
holdout-r2-n-same-008,holdout,2,-1,0,68.0753191833378,0.691483766548134
holdout-r2-n-same-009,holdout,2,-1,0,48.058495683018286,0.7038251510388925
holdout-r2-n-same-010,holdout,2,-1,0,23.943522782653396,0.3701869503533509
holdout-r2-n-same-011,holdout,2,-1,0,68.79467441340067,0.6537004256267513
holdout-r2-n-same-012,holdout,2,-1,0,54.01860961096458,0.15778846811662517
holdout-r2-n-same-013,holdout,2,-1,0,29.515679417810297,0.20580735397597572
holdout-r2-n-same-014,holdout,2,-1,0,30.55480805608931,0.046750342720850435
holdout-r2-n-same-015,holdout,2,-1,0,25.43268206008996,0.8229622948208528
holdout-r2-n-same-016,holdout,2,-1,0,31.111479076426498,0.4011677279772884
holdout-r2-n-same-017,holdout,2,-1,0,51.09561342136542,0.25446509962002795
holdout-r2-n-same-018,holdout,2,-1,0,48.770212797679804,0.38155314985535005
holdout-r2-n-same-019,holdout,2,-1,0,24.512290385671726,0.741368888084665
holdout-r2-n-same-020,holdout,2,-1,0,63.66205009592929,0.08474001111976903
holdout-r2-n-same-021,holdout,2,-1,0,46.82923222692987,0.3669695655734857
holdout-r2-n-same-022,holdout,2,-1,0,54.7039823622408,0.5240604760081515
holdout-r2-n-same-023,holdout,2,-1,0,57.93737376055224,0.4590453075282964
holdout-r2-n-rev-000,holdout,2,-1,1,20.0,0.0
holdout-r2-n-rev-001,holdout,2,-1,1,20.0,1.0
holdout-r2-n-rev-002,holdout,2,-1,1,70.0,0.0
holdout-r2-n-rev-003,holdout,2,-1,1,70.0,1.0
holdout-r2-n-rev-004,holdout,2,-1,1,20.41742812132509,0.7014404817053708
holdout-r2-n-rev-005,holdout,2,-1,1,27.727920479738476,0.1202708696383803
holdout-r2-n-rev-006,holdout,2,-1,1,65.19575515844366,0.30077914405240913
holdout-r2-n-rev-007,holdout,2,-1,1,44.64662629944982,0.6472046667291463
holdout-r2-n-rev-008,holdout,2,-1,1,60.92955763361927,0.7383898421716817
holdout-r2-n-rev-009,holdout,2,-1,1,61.10424613158902,0.06822200738584583
holdout-r2-n-rev-010,holdout,2,-1,1,41.72603222704015,0.7642622930961956
holdout-r2-n-rev-011,holdout,2,-1,1,43.671665000939164,0.5611413649268462
holdout-r2-n-rev-012,holdout,2,-1,1,41.42637937685122,0.09612439573551557
holdout-r2-n-rev-013,holdout,2,-1,1,51.931760912659556,0.8866162714401066
holdout-r2-n-rev-014,holdout,2,-1,1,45.363666149145445,0.7172515056183376
holdout-r2-n-rev-015,holdout,2,-1,1,39.66359866705261,0.9026928691308301
holdout-r2-n-rev-016,holdout,2,-1,1,65.1730250814822,0.26530325978399605
holdout-r2-n-rev-017,holdout,2,-1,1,31.383334210960495,0.026726483010479862
holdout-r2-n-rev-018,holdout,2,-1,1,21.053966657420148,0.03634820442963582
holdout-r2-n-rev-019,holdout,2,-1,1,66.41988801669879,0.31058582412356917
holdout-r2-n-rev-020,holdout,2,-1,1,43.179423401516715,0.22592728054894995
holdout-r2-n-rev-021,holdout,2,-1,1,53.43699209516596,0.4592900297597573
holdout-r2-n-rev-022,holdout,2,-1,1,69.53927040516055,0.1585546663954015
holdout-r2-n-rev-023,holdout,2,-1,1,37.18544399974205,0.036919143798998966
holdout-r2-p-same-000,holdout,2,1,0,20.0,0.0
holdout-r2-p-same-001,holdout,2,1,0,20.0,1.0
holdout-r2-p-same-002,holdout,2,1,0,70.0,0.0
holdout-r2-p-same-003,holdout,2,1,0,70.0,1.0
holdout-r2-p-same-004,holdout,2,1,0,61.04660855591373,0.11515722700769981
holdout-r2-p-same-005,holdout,2,1,0,66.8055274771308,0.8917535512556564
holdout-r2-p-same-006,holdout,2,1,0,26.244679734556073,0.2051662788726185
holdout-r2-p-same-007,holdout,2,1,0,62.68925344830472,0.3821009176160789
holdout-r2-p-same-008,holdout,2,1,0,45.17392731627621,0.4626846681647121
holdout-r2-p-same-009,holdout,2,1,0,29.246173178684245,0.9777526806270891
holdout-r2-p-same-010,holdout,2,1,0,61.56272287636954,0.7934798289831804
holdout-r2-p-same-011,holdout,2,1,0,23.60162932785285,0.3263592924330556
holdout-r2-p-same-012,holdout,2,1,0,57.22017766238764,0.8537473208534975
holdout-r2-p-same-013,holdout,2,1,0,38.75989952140066,0.3007390008977183
holdout-r2-p-same-014,holdout,2,1,0,28.870764416048175,0.676389615893371
holdout-r2-p-same-015,holdout,2,1,0,52.491387788830274,0.5986735719507742
holdout-r2-p-same-016,holdout,2,1,0,31.483031771577465,0.6240623261060444
holdout-r2-p-same-017,holdout,2,1,0,20.623168101703197,0.016400036569118148
holdout-r2-p-same-018,holdout,2,1,0,63.00021223999051,0.5493503492268444
holdout-r2-p-same-019,holdout,2,1,0,54.99532388452173,0.3287162568203936
holdout-r2-p-same-020,holdout,2,1,0,45.083852836992435,0.6185615421967136
holdout-r2-p-same-021,holdout,2,1,0,27.36283010532474,0.27515542352792155
holdout-r2-p-same-022,holdout,2,1,0,64.80499468924012,0.8000571217957317
holdout-r2-p-same-023,holdout,2,1,0,69.17747312167852,0.3937269047735672
holdout-r2-p-rev-000,holdout,2,1,1,20.0,0.0
holdout-r2-p-rev-001,holdout,2,1,1,20.0,1.0
holdout-r2-p-rev-002,holdout,2,1,1,70.0,0.0
holdout-r2-p-rev-003,holdout,2,1,1,70.0,1.0
holdout-r2-p-rev-004,holdout,2,1,1,59.58003771134469,0.2395579404235706
holdout-r2-p-rev-005,holdout,2,1,1,46.17160280171048,0.9711884171608025
holdout-r2-p-rev-006,holdout,2,1,1,35.0085895561147,0.25103509738626895
holdout-r2-p-rev-007,holdout,2,1,1,40.847108143140815,0.6439388859456437
holdout-r2-p-rev-008,holdout,2,1,1,39.17155707616119,0.34140779941209887
holdout-r2-p-rev-009,holdout,2,1,1,43.751480794853165,0.2495452106744338
holdout-r2-p-rev-010,holdout,2,1,1,62.18939593590328,0.18650704028742615
holdout-r2-p-rev-011,holdout,2,1,1,53.40029387352877,0.928674699774847
holdout-r2-p-rev-012,holdout,2,1,1,20.476617047543073,0.2461829706328852
holdout-r2-p-rev-013,holdout,2,1,1,27.437238057449385,0.041470722804640925
holdout-r2-p-rev-014,holdout,2,1,1,45.132907717788186,0.27496972271723796
holdout-r2-p-rev-015,holdout,2,1,1,45.2974451735123,0.9941376878116125
holdout-r2-p-rev-016,holdout,2,1,1,24.0053297942813,0.432993769750217
holdout-r2-p-rev-017,holdout,2,1,1,56.220413990278324,0.3964560242022144
holdout-r2-p-rev-018,holdout,2,1,1,57.57613972761299,0.22602876524668591
holdout-r2-p-rev-019,holdout,2,1,1,21.900001881985137,0.2387055483937428
holdout-r2-p-rev-020,holdout,2,1,1,43.85575391083061,0.175596411083073
holdout-r2-p-rev-021,holdout,2,1,1,68.94152503409423,0.9686436334184687
holdout-r2-p-rev-022,holdout,2,1,1,21.022132184252282,0.7028574693375816
holdout-r2-p-rev-023,holdout,2,1,1,26.218850683270468,0.8604354087734547
holdout-r3-n-same-000,holdout,3,-1,0,20.0,0.0
holdout-r3-n-same-001,holdout,3,-1,0,20.0,1.0
holdout-r3-n-same-002,holdout,3,-1,0,70.0,0.0
holdout-r3-n-same-003,holdout,3,-1,0,70.0,1.0
holdout-r3-n-same-004,holdout,3,-1,0,45.16696984350519,0.6933304504052434
holdout-r3-n-same-005,holdout,3,-1,0,45.82993095176147,0.815749417763655
holdout-r3-n-same-006,holdout,3,-1,0,42.95676433257036,0.2454840664658674
holdout-r3-n-same-007,holdout,3,-1,0,64.40020896552082,0.9618976146211188
holdout-r3-n-same-008,holdout,3,-1,0,30.267941711260562,0.2842230174390499
holdout-r3-n-same-009,holdout,3,-1,0,24.22927241973006,0.6288939015588589
holdout-r3-n-same-010,holdout,3,-1,0,63.088380737167334,0.7176386862553725
holdout-r3-n-same-011,holdout,3,-1,0,50.633167499580495,0.5907344031262327
holdout-r3-n-same-012,holdout,3,-1,0,35.00720409443373,0.9114193626734142
holdout-r3-n-same-013,holdout,3,-1,0,40.20011453387774,0.39766184401336035
